,train_acc,valid_acc,test_acc
81,0.9159035409035409,0.9364303178484108,0.9339853300733496
82,0.9192612942612942,0.9388753056234719,0.9144254278728606
83,0.9189560439560439,0.9327628361858191,0.9180929095354523
84,0.9172771672771672,0.9266503667481663,0.9144254278728606
85,0.91498778998779,0.9290953545232273,0.9290953545232273
86,0.9139194139194139,0.9364303178484108,0.9156479217603912
87,0.921092796092796,0.9364303178484108,0.9290953545232273
88,0.9174297924297924,0.9388753056234719,0.9376528117359413
89,0.9172771672771672,0.9388753056234719,0.9376528117359413
90,0.918040293040293,0.9462102689486552,0.9327628361858191
91,0.9227716727716728,0.9449877750611247,0.9229828850855746
92,0.9136141636141636,0.9400977995110025,0.9315403422982885
93,0.9189560439560439,0.9498777506112469,0.9339853300733496
94,0.9218559218559218,0.9400977995110025,0.9352078239608802
95,0.9163614163614163,0.9437652811735942,0.9229828850855746
96,0.9221611721611722,0.9376528117359413,0.9254278728606357
97,0.9271978021978022,0.9437652811735942,0.941320293398533
98,0.9242979242979243,0.9425427872860636,0.9315403422982885
99,0.9198717948717948,0.9425427872860636,0.9315403422982885
100,0.9197191697191697,0.9486552567237164,0.9278728606356969
101,0.9247557997557998,0.9425427872860636,0.9242053789731052
102,0.9242979242979243,0.9327628361858191,0.9205378973105135
103,0.9175824175824175,0.9462102689486552,0.9339853300733496
104,0.922924297924298,0.9462102689486552,0.9327628361858191
105,0.9242979242979243,0.9388753056234719,0.9437652811735942
106,0.9235347985347986,0.9388753056234719,0.9290953545232273
107,0.9227716727716728,0.9511002444987775,0.9303178484107579
108,0.9291819291819292,0.9400977995110025,0.9315403422982885
109,0.9220085470085471,0.9400977995110025,0.9352078239608802
110,0.9232295482295483,0.9425427872860636,0.9242053789731052
111,0.9256715506715507,0.9388753056234719,0.9400977995110025
112,0.9275030525030525,0.9474327628361858,0.9376528117359413
113,0.9209401709401709,0.9364303178484108,0.9327628361858191
114,0.9247557997557998,0.9376528117359413,0.9327628361858191
115,0.9285714285714286,0.9449877750611247,0.9315403422982885
116,0.9244505494505495,0.9388753056234719,0.9364303178484108
117,0.9261294261294262,0.9352078239608802,0.9315403422982885
118,0.9264346764346765,0.9400977995110025,0.921760391198044
119,0.9323870573870574,0.9511002444987775,0.9278728606356969
